date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-09-01,1447,1610,620,106,282,197,nan,nan,2165,604533,33271,117818,9176,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-02,1375,1610,597,106,267,197,nan,nan,2226,608089,30319,115241,8197,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-03,1302,1610,573,106,253,197,nan,nan,2284,611253,27569,112953,7322,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-04,1230,1610,549,106,238,197,nan,nan,2340,614076,25023,110914,6537,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-05,1160,1610,524,106,224,197,nan,nan,2394,616598,22674,109096,5834,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-06,1090,1610,500,106,210,197,nan,nan,2444,618846,20514,107475,5206,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-07,1022,1610,476,106,196,197,nan,nan,2492,620855,18533,106028,4644,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-08,957,1610,452,106,183,197,nan,nan,2538,622641,16725,104743,4143,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-09,893,1610,429,106,170,197,nan,nan,2580,624237,15076,103595,3696,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-10,833,1610,407,106,157,197,nan,nan,2621,625661,13576,102570,3296,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-11,775,1610,385,106,145,197,nan,nan,2659,626931,12216,101657,2939,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-12,719,1610,363,106,134,197,nan,nan,2695,628075,10975,100834,2619,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-13,667,1610,343,106,123,197,nan,nan,2729,629076,9866,100114,2338,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-14,617,1610,323,106,112,197,nan,nan,2761,629976,8857,99464,2086,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-15,570,1610,304,106,102,197,nan,nan,2790,630782,7945,98884,1861,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-16,525,1610,286,106,93,197,nan,nan,2818,631501,7123,98366,1661,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-17,483,1610,268,106,84,197,nan,nan,2844,632142,6384,97904,1482,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-18,444,1610,252,106,76,197,nan,nan,2869,632713,5720,97492,1323,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-19,407,1610,236,106,68,197,nan,nan,2892,633221,5125,97125,1181,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-20,373,1610,221,106,61,197,nan,nan,2913,633676,4589,96797,1054,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-21,341,1610,207,106,54,197,nan,nan,2933,634083,4108,96504,941,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-22,311,1610,193,106,48,197,nan,nan,2952,634446,3677,96242,840,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-23,283,1610,181,106,42,197,nan,nan,2969,634770,3290,96008,750,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-24,257,1610,169,106,37,197,nan,nan,2985,635059,2944,95799,669,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-25,232,1610,157,106,32,197,nan,nan,3001,635317,2633,95612,598,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-26,210,1610,146,106,27,197,nan,nan,3015,635548,2355,95445,534,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-27,189,1610,136,106,22,197,nan,nan,3028,635754,2106,95296,477,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-28,170,1610,127,106,18,197,nan,nan,3040,635938,1883,95163,426,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-29,152,1610,118,106,15,197,nan,nan,3052,636103,1683,95044,381,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-09-30,135,1610,109,106,11,197,nan,nan,3062,636250,1505,94938,340,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-10-01,120,1610,101,106,8,197,nan,nan,3072,636381,1346,94843,304,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-10-02,105,1610,94,106,5,197,nan,nan,3081,636498,1203,94758,272,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-10-03,92,1610,87,106,2,197,nan,nan,3090,636603,1075,94682,243,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-10-04,80,1610,80,106,0,197,nan,nan,3098,636697,961,94614,217,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-10-05,68,1610,73,106,0,197,nan,nan,3104,636781,859,94553,194,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-10-06,56,1610,67,106,0,197,nan,nan,3108,636856,768,94499,173,US,Alaska,,STRONG_INTERVENTION,02,,,2020-07-08
2020-03-06,199,15870,66,465,66,1551,nan,nan,0,0,10,4903162,12,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-07,199,15870,66,465,66,1551,nan,nan,0,5,13,4903153,15,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-08,199,15870,66,465,66,1551,nan,nan,0,12,17,4903142,19,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-09,199,15870,66,465,66,1551,nan,nan,0,21,22,4903129,24,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-10,199,15870,66,465,66,1551,nan,nan,0,32,28,4903111,30,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-11,199,15870,66,465,66,1551,nan,nan,0,46,35,4903089,38,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-12,199,15870,66,465,66,1551,nan,nan,0,64,45,4903061,49,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-13,199,15870,66,465,66,1551,nan,nan,0,86,57,4903025,62,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-14,199,15870,66,465,66,1551,1.8005605990000002,1.067936167,0,115,72,4902980,78,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-15,200,15870,66,465,66,1551,1.8007028102,0.45013032610000003,0,151,92,4902922,100,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-16,200,15870,66,465,66,1551,1.7984686959,0.4334547513,0,198,117,4902849,126,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-17,200,15870,66,465,66,1551,1.7935913818,0.40599519710000004,0,256,148,4902757,160,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-18,200,15870,66,465,66,1551,1.7864922063000002,0.36185653100000004,0,330,188,4902639,204,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-19,201,15870,66,465,66,1551,1.777001592,0.3241817166,0,424,238,4902491,258,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-20,201,15870,66,465,66,1551,1.7643949646000001,0.298953423,0,543,302,4902303,328,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-21,202,15870,67,465,66,1551,1.7491519301,0.2802596972,0,694,384,4902064,415,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-22,203,15870,67,465,66,1551,1.7313636821,0.23920670060000002,0,885,486,4901761,527,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-23,204,15870,67,465,67,1551,1.7106644391999999,0.2220880466,0,1128,617,4901377,668,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-24,206,15870,68,465,67,1551,1.6875958273,0.2172003758,0,1436,782,4900890,847,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-25,208,15870,68,465,67,1551,1.66250164,0.21289743830000002,0,1826,992,4900272,1075,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-26,210,15870,69,465,68,1551,1.6356085944,0.1744727704,0,2321,1258,4899490,1362,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-27,213,15870,70,465,68,1551,1.6080117777,0.1651187771,0,2948,1594,4898505,1720,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-28,217,15870,71,465,69,1551,1.5779806195,0.1506940149,0,3730,2010,4897318,2125,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-29,221,15870,73,465,70,1551,1.5450992369,0.1370920417,0,4687,2507,4895909,2576,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-30,227,15870,75,465,71,1551,1.5115026106,0.1352435469,0,5838,3087,4894263,3072,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-03-31,234,15870,77,465,72,1551,1.4786105833,0.1389651546,0,7198,3750,4892371,3604,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-01,243,15870,79,465,74,1551,1.4460598366,0.1310412377,0,8780,4491,4890235,4158,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-02,252,15870,83,465,76,1551,1.4138326944,0.128797407,0,10587,5300,4887871,4715,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-03,263,15870,86,465,78,1551,1.3816497579,0.1323143178,0,12619,6162,4885305,5249,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-04,275,15870,90,465,81,1551,1.3499538357,0.1241436343,0,14860,7054,4882579,5734,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-05,289,15870,94,465,83,1551,1.3183112497,0.1217310567,0,17284,7946,4879749,6140,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-06,304,15870,99,465,86,1551,1.28632725,0.1251905395,0,19852,8804,4876884,6437,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-07,319,15870,104,465,89,1551,1.2540077517000001,0.1171998669,0,22515,9588,4874060,6598,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-08,334,15870,109,465,92,1551,1.2228609292,0.108870672,0,25211,10256,4871362,6600,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-09,350,15870,114,465,96,1551,1.1919303523,0.1004790524,0,27874,10768,4868872,6427,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-10,365,15870,119,465,99,1551,1.1623045447,0.1,0,30433,11092,4866611,6129,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-11,378,15870,124,465,102,1551,1.1341903483,0.1,5,32891,11264,4864343,5940,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-12,391,15870,128,465,104,1551,1.1075671433,0.1,11,35288,11351,4862049,5836,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-13,402,15870,132,465,107,1551,1.0827572013,0.1,16,37655,11394,4859743,5775,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-14,411,15870,135,465,109,1551,1.0609188864,0.1,22,40003,11412,4857433,5738,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-15,420,15870,138,465,111,1551,1.0417902093,0.1,28,42337,11415,4855120,5716,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-16,427,15870,141,465,113,1551,1.025902246,0.1,35,44665,11411,4852807,5701,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-17,434,15870,143,465,114,1551,1.0137834061,0.1,42,46987,11403,4850496,5689,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-18,439,15870,145,465,115,1551,1.0050251009,0.1,49,49305,11393,4848188,5680,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-19,444,15870,147,465,117,1551,0.9999912381,0.1,56,51619,11381,4845883,5671,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-20,448,15870,148,465,118,1551,0.9984639465,0.1,63,53930,11368,4843581,5662,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-21,452,15870,150,465,119,1551,1.0002170851,0.1,70,56237,11354,4841282,5654,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-22,455,15870,151,465,120,1551,1.0050770006,0.1,78,58541,11340,4838987,5645,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-23,457,15870,152,465,120,1551,1.0125498123,0.1,85,60841,11325,4836696,5637,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-24,460,15870,153,465,121,1551,1.0222175205,0.1,93,63137,11309,4834408,5628,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-25,462,15870,153,465,122,1551,1.033380978,0.1,101,65430,11293,4832125,5619,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-26,463,15870,154,465,122,1551,1.0453032617,0.1,109,67718,11276,4829846,5609,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-27,465,15870,155,465,123,1551,1.0574006066,0.1,117,70003,11259,4827571,5599,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-28,466,15870,155,465,123,1551,1.0691320287,0.1070603615,125,72284,11242,4825301,5588,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-29,467,15870,155,465,123,1551,1.0801560665,0.1038779959,133,74561,11224,4823035,5577,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-04-30,467,15870,156,465,124,1551,1.0899193955,0.1068330683,141,76833,11205,4820774,5566,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-01,468,15870,156,465,124,1551,1.0982496177,0.11020184300000001,149,79101,11186,4818518,5554,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-02,468,15870,156,465,124,1551,1.1050706805,0.10823277170000001,157,81364,11167,4816267,5542,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-03,468,15870,156,465,124,1551,1.1098474973,0.1068538235,165,83622,11146,4814021,5530,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-04,468,15870,156,465,125,1551,1.113088948,0.1059180973,173,85875,11125,4811779,5518,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-05,469,15870,156,465,125,1551,1.1147180644,0.10544781190000001,181,88123,11102,4809544,5506,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-06,468,15870,156,465,125,1551,1.1149368009,0.1,189,90366,11080,4807313,5494,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-07,468,15870,156,465,125,1551,1.1144598598,0.1,198,92604,11056,4805089,5481,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-08,468,15870,156,465,125,1551,1.1137500162,0.1,206,94836,11032,4802870,5468,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-09,468,15870,156,465,125,1551,1.1126148598,0.1,214,97065,11011,4800640,5468,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-10,468,15870,156,465,125,1551,1.1119509149,0.1,222,99298,10996,4798390,5486,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-11,468,15870,156,465,125,1551,1.1118432405,0.1,230,101544,10996,4796100,5529,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-12,467,15870,156,465,125,1551,1.1123591079,0.1,238,103813,11016,4793768,5592,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-13,467,15870,156,465,125,1551,1.1136465102,0.1,247,106109,11057,4791390,5674,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-14,467,15870,156,465,125,1551,1.1154634114,0.1,255,108441,11124,4788961,5771,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-15,468,15870,156,465,125,1551,1.1179357573,0.1,263,110815,11216,4786475,5883,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-16,468,15870,156,465,125,1551,1.1205364664,0.1,271,113239,11336,4783924,6010,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-17,469,15870,156,465,126,1551,1.1229740555,0.1,279,115718,11485,4781303,6153,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-18,471,15870,157,465,126,1551,1.1242820086,0.1,287,118258,11662,4778602,6312,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-19,472,15870,157,465,126,1551,1.1247248,0.1,296,120868,11869,4775815,6489,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-20,475,15870,158,465,127,1551,1.1238625143,0.1,304,123554,12106,4772933,6685,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-21,477,15870,159,465,127,1551,1.1216739666,0.1,312,126325,12376,4769946,6902,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-22,480,15870,160,465,128,1551,1.1180287405,0.1,321,129188,12680,4766846,7140,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-23,484,15870,161,465,129,1551,1.1132090661,0.1001099195,330,132151,13018,4763630,7392,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-24,489,15870,162,465,130,1551,1.1072365023,0.1,338,135215,13385,4760321,7637,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-25,494,15870,164,465,131,1551,1.1007895914,0.1,347,138377,13773,4756920,7876,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-26,499,15870,166,465,132,1551,1.0943695234,0.1,356,141637,14178,4753422,8114,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-27,506,15870,167,465,133,1551,1.0883797806,0.1,365,144995,14597,4749825,8353,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-28,512,15870,170,465,134,1551,1.0838729435,0.1,375,148451,15028,4746125,8597,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-29,519,15870,172,465,136,1551,1.0810639376,0.1,384,152008,15471,4742319,8846,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-30,527,15870,174,465,137,1551,1.0801896404,0.1,394,155668,15924,4738405,9101,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-05-31,535,15870,177,465,139,1551,1.081884126,0.1,404,159434,16389,4734377,9362,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-01,544,15870,180,465,141,1551,1.0857656467,0.1,414,163304,16865,4730239,9629,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-02,553,15870,183,465,143,1551,1.091838576,0.1,425,167288,17352,4725982,9903,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-03,562,15870,186,465,144,1551,1.0999523452,0.1,435,171386,17852,4721604,10182,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-04,572,15870,189,465,146,1551,1.1093261963,0.1,446,175599,18363,4717106,10468,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-05,582,15870,192,465,149,1551,1.1194033014,0.1,458,179932,18887,4712481,10760,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-06,592,15870,196,465,151,1551,1.1296293528,0.1,469,184386,19422,4707729,11058,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-07,603,15870,199,465,153,1551,1.1390954809,0.1,481,188953,19970,4702857,11363,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-08,614,15870,203,465,155,1551,1.1474024052,0.1,493,193663,20530,4697837,11674,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-09,626,15870,207,465,158,1551,1.1537355509,0.1,506,198494,21103,4692688,11991,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-10,638,15870,211,465,160,1551,1.157859268,0.1,519,203453,21688,4687405,12315,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-11,650,15870,215,465,163,1551,1.1598112143,0.1,532,208546,22285,4681982,12645,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-12,662,15870,219,465,165,1551,1.1600500208,0.1,546,213773,22894,4676419,12981,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-13,675,15870,223,465,168,1551,1.1583206979,0.1,560,219137,23516,4670713,13323,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-14,688,15870,227,465,171,1551,1.1552062405,0.1,574,224641,24151,4664860,13672,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-15,702,15870,232,465,174,1551,1.1512521365,0.1,589,230288,24799,4658857,14027,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-16,715,15870,236,465,177,1551,1.1467084494,0.1,604,236079,25458,4652705,14388,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-17,730,15870,241,465,180,1551,1.1420677326,0.1,620,242018,26130,4646399,14756,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-18,744,15870,246,465,183,1551,1.1380018266,0.1,636,248108,26814,4639937,15129,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-19,759,15870,251,465,186,1551,1.1348900864,0.1,652,254351,27511,4633314,15508,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-20,774,15870,256,465,189,1551,1.1329336401,0.1,669,260751,28220,4626528,15893,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-21,789,15870,261,465,193,1551,1.1322326991,0.1,687,267310,28941,4619579,16284,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-22,805,15870,266,465,196,1551,1.132232183,0.1,704,274026,29674,4612467,16680,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-23,821,15870,271,465,199,1551,1.1328090959,0.1,723,280905,30418,4605186,17082,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-24,837,15870,277,465,203,1551,1.1338877381,0.1,741,287950,31174,4597735,17489,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-25,853,15870,282,465,206,1551,1.1347557382,0.1,761,295162,31941,4590111,17900,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-26,870,15870,288,465,210,1551,1.1362672989,0.1,780,302544,32720,4582312,18318,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-27,887,15870,293,465,214,1551,1.1373123962,0.1,801,310095,33509,4574339,18739,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-28,905,15870,299,465,217,1551,1.137641194,0.1,821,317818,34308,4566191,19164,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-29,922,15870,305,465,221,1551,1.1369794249,0.1,843,325715,35117,4557865,19594,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-06-30,940,15870,311,465,225,1551,1.1353334221,0.1,864,333788,35936,4549358,20027,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-01,958,15870,317,465,229,1551,1.1327858092,0.1,887,342040,36765,4540669,20464,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-02,977,15870,323,465,233,1551,1.1294753044,0.1,910,350473,37602,4531796,20904,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-03,995,15870,329,465,237,1551,1.125070731,0.1,933,359087,38444,4522741,21345,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-04,1014,15870,336,465,241,1551,1.1201808648,0.1,957,367883,39294,4513502,21789,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-05,1033,15870,342,465,245,1551,1.114975982,0.1,982,376861,40150,4504078,22234,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-06,1053,15870,349,465,250,1551,1.1091678223,0.1,1007,386021,41015,4494469,22682,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-07,1072,15870,355,465,254,1551,1.1028680088,0.1,1033,395364,41887,4484676,23133,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-08,1092,15870,362,465,258,1551,nan,nan,1059,404908,42766,4474679,23587,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-09,1112,15870,368,465,262,1551,nan,nan,1086,414665,43694,4464159,24348,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-10,1133,15870,375,465,267,1551,nan,nan,1114,424842,44831,4452714,25617,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-11,1155,15870,383,465,272,1551,nan,nan,1142,435626,46308,4440233,27314,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-12,1180,15870,391,465,277,1551,nan,nan,1171,447183,48213,4426578,29412,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-13,1208,15870,400,465,283,1551,nan,nan,1200,459680,50620,4411567,31926,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-14,1241,15870,411,465,290,1551,nan,nan,1231,473296,53597,4394974,34904,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-15,1280,15870,423,465,298,1551,nan,nan,1262,488220,57218,4376547,38407,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-16,1326,15870,438,465,307,1551,nan,nan,1295,504699,61579,4355953,42522,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-17,1381,15870,456,465,318,1551,nan,nan,1330,523016,66797,4332799,47358,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-18,1447,15870,477,465,331,1551,nan,nan,1366,543473,72993,4306662,53038,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-19,1525,15870,502,465,347,1551,nan,nan,1404,566457,80333,4276992,59724,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
2020-07-20,1619,15870,533,465,366,1551,nan,nan,1445,592383,88988,4243199,67591,US,Alabama,,STRONG_INTERVENTION,01,,,2020-07-08
